,time,open,high,low,close,volume
56,1774040400000,2132.14,2133.0,2129.67,2132.96,26488.18
57,1774041300000,2132.96,2153.33,2132.82,2151.45,40580.69
58,1774042200000,2151.45,2157.22,2141.38,2143.97,31897.21
59,1774043100000,2143.97,2148.96,2143.05,2146.71,6137.12
60,1774044000000,2146.71,2168.0,2146.64,2159.72,40427.11
61,1774044900000,2159.72,2162.0,2155.08,2155.59,5753.17
62,1774045800000,2155.59,2157.34,2152.5,2153.56,8066.79
63,1774046700000,2153.56,2158.84,2151.4,2153.7,3748.36
64,1774047600000,2153.7,2154.71,2143.88,2144.22,10640.96
65,1774048500000,2144.22,2147.88,2142.0,2145.85,8726.85
66,1774049400000,2145.85,2147.56,2144.47,2145.24,2809.27
67,1774050300000,2145.24,2147.68,2143.77,2145.02,1936.21
68,1774051200000,2145.02,2148.58,2143.06,2145.44,5914.85
69,1774052100000,2145.44,2155.6,2144.58,2149.85,8140.93
70,1774053000000,2149.85,2153.01,2147.7,2149.34,3236.14
71,1774053900000,2149.34,2153.03,2148.34,2152.3,2744.86
72,1774054800000,2152.3,2158.85,2150.94,2154.42,7264.19
73,1774055700000,2154.42,2155.04,2150.13,2152.52,4598.6
74,1774056600000,2152.52,2152.55,2147.75,2148.41,4335.85
75,1774057500000,2148.41,2150.0,2146.32,2146.6,2440.64
76,1774058400000,2146.6,2149.24,2145.03,2147.28,2663.5
77,1774059300000,2147.28,2152.23,2147.28,2150.93,2375.5
78,1774060200000,2150.93,2153.61,2148.55,2153.08,2362.19
79,1774061100000,2153.08,2155.55,2151.91,2154.01,5056.38
80,1774062000000,2154.01,2155.48,2151.38,2152.6,2322.94
81,1774062900000,2152.6,2153.19,2151.09,2152.09,1661.52
82,1774063800000,2152.09,2152.17,2149.83,2151.34,4121.67
83,1774064700000,2151.34,2153.27,2150.85,2152.29,3154.48
84,1774065600000,2152.29,2157.37,2152.26,2154.48,4233.96
85,1774066500000,2154.48,2157.3,2153.48,2155.3,2752.75
86,1774067400000,2155.3,2155.3,2149.15,2151.04,4706.11
87,1774068300000,2151.04,2151.96,2150.38,2150.58,648.82
88,1774069200000,2150.58,2154.46,2150.57,2152.4,4958.28
89,1774070100000,2152.4,2155.45,2152.19,2154.95,2552.81
90,1774071000000,2154.95,2156.88,2152.73,2154.14,2588.83
91,1774071900000,2154.14,2154.39,2151.57,2152.1,2610.27
92,1774072800000,2152.1,2153.25,2151.16,2151.28,3975.56
93,1774073700000,2151.28,2153.9,2151.0,2153.6,1707.86
94,1774074600000,2153.6,2155.57,2153.15,2154.5,4500.87
95,1774075500000,2154.5,2154.9,2153.31,2154.56,1268.4
96,1774076400000,2154.56,2155.45,2153.89,2154.95,2319.81
97,1774077300000,2154.95,2160.5,2154.58,2158.92,10527.98
98,1774078200000,2158.92,2159.05,2155.99,2156.62,3037.87
99,1774079100000,2156.62,2156.63,2152.28,2154.48,4275.55
100,1774080000000,2154.48,2156.45,2153.45,2155.18,3559.09
101,1774080900000,2155.18,2155.39,2149.07,2149.1,6784.04
102,1774081800000,2149.1,2153.26,2148.32,2152.37,3535.21
103,1774082700000,2152.37,2153.75,2151.25,2152.98,1993.21
104,1774083600000,2152.98,2157.55,2152.55,2156.67,6588.55
105,1774084500000,2156.67,2156.67,2153.6,2153.81,4591.9
106,1774085400000,2153.81,2158.17,2153.69,2156.88,2763.91
107,1774086300000,2156.88,2158.42,2156.35,2157.7,3637.78
108,1774087200000,2157.7,2158.76,2154.55,2155.06,3862.96
109,1774088100000,2155.06,2157.13,2152.67,2153.95,8407.48
110,1774089000000,2153.95,2155.84,2153.49,2154.15,2385.34
111,1774089900000,2154.15,2154.15,2151.71,2153.06,2252.13
112,1774090800000,2153.06,2153.39,2151.77,2151.8,1799.94
113,1774091700000,2151.8,2155.33,2151.54,2154.09,2868.54
114,1774092600000,2154.09,2156.0,2152.62,2155.55,2295.24
115,1774093500000,2155.55,2156.74,2154.74,2156.27,2982.86
116,1774094400000,2156.27,2158.0,2156.27,2157.5,4464.9
117,1774095300000,2157.5,2159.97,2156.26,2158.51,8008.92
118,1774096200000,2158.51,2158.51,2155.99,2157.45,2463.29
119,1774097100000,2157.45,2157.8,2155.58,2156.86,2606.17
120,1774098000000,2156.86,2157.32,2155.76,2156.57,3061.85
121,1774098900000,2156.57,2158.87,2154.5,2154.94,2514.71
122,1774099800000,2154.94,2156.97,2153.7,2154.08,1311.21
123,1774100700000,2154.08,2155.54,2153.74,2154.82,925.29
124,1774101600000,2154.82,2167.33,2154.58,2163.97,13575.15
125,1774102500000,2163.97,2165.76,2159.8,2160.99,6743.14
126,1774103400000,2160.99,2164.68,2159.58,2160.23,3753.02
127,1774104300000,2160.23,2160.39,2149.18,2150.9,12057.21
128,1774105200000,2150.9,2153.18,2149.38,2152.89,4445.78
129,1774106100000,2152.89,2154.42,2145.01,2151.85,22628.21
130,1774107000000,2151.85,2156.53,2151.3,2153.1,6049.62
131,1774107900000,2153.1,2154.93,2152.73,2154.22,3104.95
132,1774108800000,2154.22,2154.7,2150.28,2151.12,5500.51
133,1774109700000,2151.12,2153.61,2145.12,2147.7,7521.89
134,1774110600000,2147.7,2150.0,2145.76,2147.6,3175.58
135,1774111500000,2147.6,2150.0,2143.09,2145.69,4776.65
136,1774112400000,2145.69,2147.66,2140.82,2143.64,7097.9
137,1774113300000,2143.64,2147.68,2142.72,2146.58,4278.07
138,1774114200000,2146.58,2149.59,2146.57,2148.51,2637.47
139,1774115100000,2148.51,2149.59,2145.9,2147.2,1837.56
140,1774116000000,2147.2,2149.05,2146.47,2148.81,2342.97
141,1774116900000,2148.81,2152.27,2148.32,2150.1,5505.52
142,1774117800000,2150.1,2155.0,2150.1,2153.96,7359.1
143,1774118700000,2153.96,2154.03,2148.83,2150.23,2476.88
144,1774119600000,2150.23,2151.99,2150.17,2151.14,1078.75
145,1774120500000,2151.14,2152.24,2150.0,2151.4,1210.13
146,1774121400000,2151.4,2151.58,2148.08,2149.46,1842.11
147,1774122300000,2149.46,2152.23,2149.17,2151.26,4559.62
148,1774123200000,2151.26,2152.71,2149.54,2151.69,1924.03
149,1774124100000,2151.69,2154.24,2148.83,2153.04,3892.04
150,1774125000000,2153.04,2155.65,2152.46,2154.65,11079.74
151,1774125900000,2154.65,2156.25,2153.76,2154.94,2230.97
152,1774126800000,2154.94,2156.13,2151.92,2153.47,5596.23
153,1774127700000,2153.47,2154.25,2152.3,2153.07,1569.13
154,1774128600000,2153.07,2155.51,2152.43,2154.0,1788.19
155,1774129500000,2154.0,2155.38,2151.38,2152.68,2004.76
156,1774130400000,2152.68,2152.68,2148.61,2151.68,3179.3
157,1774131300000,2151.68,2151.79,2149.07,2149.53,941.35
158,1774132200000,2149.53,2152.55,2149.11,2150.57,910.7
159,1774133100000,2150.57,2150.57,2148.29,2148.76,1892.02
160,1774134000000,2148.76,2149.09,2143.93,2145.34,4272.21
161,1774134900000,2145.34,2147.01,2143.49,2143.49,4045.42
162,1774135800000,2143.49,2146.7,2142.86,2145.59,3116.47
163,1774136700000,2145.59,2145.59,2068.58,2083.26,184068.07
164,1774137600000,2083.26,2083.68,2047.17,2070.56,126705.52
165,1774138500000,2070.56,2085.34,2068.61,2084.75,24658.97
166,1774139400000,2084.75,2094.39,2084.75,2089.56,22090.86
167,1774140300000,2089.56,2094.0,2079.0,2086.42,16683.48
168,1774141200000,2086.42,2093.38,2082.11,2087.34,11714.51
169,1774142100000,2087.34,2092.2,2084.42,2089.2,8244.47
170,1774143000000,2089.2,2090.7,2080.21,2083.05,15856.5
171,1774143900000,2083.05,2091.31,2083.05,2090.19,5716.89
172,1774144800000,2090.19,2092.0,2086.44,2090.4,5906.2
173,1774145700000,2090.4,2108.26,2088.0,2104.88,17252.04
174,1774146600000,2104.88,2105.69,2098.19,2099.41,30101.18
175,1774147500000,2099.41,2105.3,2096.9,2101.21,6598.53
176,1774148400000,2101.21,2104.88,2096.98,2103.13,5967.71
177,1774149300000,2103.13,2118.54,2101.9,2112.8,19787.25
178,1774150200000,2112.8,2126.7,2111.56,2117.39,28572.7
179,1774151100000,2117.39,2118.22,2111.49,2112.98,7962.36
180,1774152000000,2112.98,2121.54,2112.22,2115.64,10611.97
181,1774152900000,2115.64,2122.35,2105.16,2111.81,34219.64
182,1774153800000,2111.81,2118.94,2109.0,2115.81,8882.83
183,1774154700000,2115.81,2121.0,2115.81,2118.19,9957.14
184,1774155600000,2118.19,2119.75,2115.06,2117.27,3553.7
185,1774156500000,2117.27,2118.47,2113.64,2115.25,7705.72
186,1774157400000,2115.25,2117.26,2113.14,2113.4,6005.14
187,1774158300000,2113.4,2116.77,2110.85,2111.95,4648.27
188,1774159200000,2111.95,2111.96,2106.39,2108.78,6772.84
189,1774160100000,2108.78,2111.27,2106.57,2111.27,4039.29
190,1774161000000,2111.27,2112.39,2108.3,2110.47,2079.96
191,1774161900000,2110.47,2110.47,2106.17,2107.37,3542.69
192,1774162800000,2107.37,2110.88,2106.4,2108.07,3154.17
193,1774163700000,2108.07,2111.38,2108.07,2109.69,2471.74
194,1774164600000,2109.69,2109.69,2095.58,2097.65,19065.88
195,1774165500000,2097.65,2103.34,2091.57,2092.73,16687.57
196,1774166400000,2092.73,2094.95,2082.0,2091.28,30120.27
197,1774167300000,2091.28,2091.52,2073.0,2076.3,26103.93
198,1774168200000,2076.3,2084.03,2075.24,2082.02,10046.22
199,1774169100000,2082.02,2087.11,2080.81,2085.41,15711.77
200,1774170000000,2085.41,2091.61,2083.8,2091.28,10746.63
201,1774170900000,2091.28,2095.89,2078.25,2080.63,19498.98
202,1774171800000,2080.63,2086.54,2080.44,2083.89,3726.67
203,1774172700000,2083.89,2085.86,2080.8,2083.86,7791.36
204,1774173600000,2083.86,2085.93,2080.0,2082.33,7716.9
205,1774174500000,2082.33,2083.29,2078.57,2082.24,6487.52
206,1774175400000,2082.24,2084.0,2075.71,2078.92,6111.11
207,1774176300000,2078.92,2082.05,2078.0,2080.12,3118.88
208,1774177200000,2080.12,2083.0,2077.67,2080.83,2983.91
209,1774178100000,2080.83,2082.55,2075.0,2075.24,12679.24
210,1774179000000,2075.24,2080.5,2065.39,2074.33,24343.8
211,1774179900000,2074.33,2075.0,2065.0,2068.91,10233.47
212,1774180800000,2068.91,2073.68,2067.23,2073.02,11230.03
213,1774181700000,2073.02,2087.65,2072.0,2083.78,21740.4
214,1774182600000,2083.78,2084.07,2080.0,2081.18,6144.58
215,1774183500000,2081.18,2084.69,2077.0,2081.65,22497.89
216,1774184400000,2081.65,2092.57,2081.55,2085.56,19091.99
217,1774185300000,2085.56,2088.85,2083.1,2084.91,6653.95
218,1774186200000,2084.91,2087.05,2071.59,2075.25,17998.75
219,1774187100000,2075.25,2080.16,2073.64,2077.66,8327.2
220,1774188000000,2077.66,2080.0,2069.8,2078.06,9719.29
221,1774188900000,2078.06,2084.48,2076.02,2080.0,6243.39
222,1774189800000,2080.0,2084.15,2077.29,2080.73,6747.85
223,1774190700000,2080.73,2080.73,2074.47,2076.98,3431.24
224,1774191600000,2076.98,2082.72,2076.98,2081.41,4138.41
225,1774192500000,2081.41,2083.94,2076.03,2078.82,4201.06
226,1774193400000,2078.82,2079.69,2074.6,2079.49,5546.88
227,1774194300000,2079.49,2082.43,2077.35,2082.01,5557.8
228,1774195200000,2082.01,2083.8,2079.21,2080.74,3200.9
229,1774196100000,2080.74,2082.81,2077.5,2077.92,2564.06
230,1774197000000,2077.92,2081.1,2076.34,2078.94,3221.2
231,1774197900000,2078.94,2082.5,2078.94,2081.01,1662.9
232,1774198800000,2081.01,2082.66,2078.88,2082.03,2253.21
233,1774199700000,2082.03,2083.62,2079.48,2081.39,1902.04
234,1774200600000,2081.39,2082.65,2076.05,2077.44,1879.55
235,1774201500000,2077.44,2080.75,2077.44,2078.58,2824.49
236,1774202400000,2078.58,2079.46,2074.3,2079.14,2614.08
237,1774203300000,2079.14,2079.22,2075.69,2077.49,2463.45
238,1774204200000,2077.49,2079.15,2053.67,2064.11,48044.87
239,1774205100000,2064.11,2071.7,2063.24,2070.85,7286.68
240,1774206000000,2070.85,2071.7,2058.09,2059.98,14501.85
241,1774206900000,2059.98,2062.42,2057.2,2058.26,6472.38
242,1774207800000,2058.26,2066.6,2051.94,2064.51,13820.28
243,1774208700000,2064.51,2065.6,2057.74,2062.07,7149.75
244,1774209600000,2062.07,2067.91,2061.64,2066.25,5732.51
245,1774210500000,2066.25,2071.3,2061.92,2063.76,6322.95
246,1774211400000,2063.76,2065.98,2058.52,2064.96,5006.83
247,1774212300000,2064.96,2064.96,2055.0,2057.34,12552.44
248,1774213200000,2057.34,2059.37,2028.0,2038.68,94971.82
249,1774214100000,2038.68,2042.77,2024.02,2040.87,32147.61
250,1774215000000,2040.87,2047.99,2036.03,2044.25,8802.99
251,1774215900000,2044.25,2046.5,2038.2,2045.01,7992.66
252,1774216800000,2045.01,2052.0,2031.15,2041.86,27893.82
253,1774217700000,2041.86,2064.28,2040.06,2058.89,24646.46
254,1774218600000,2058.89,2062.2,2052.6,2053.73,14013.94
255,1774219500000,2053.73,2064.9,2053.42,2061.6,6033.15
256,1774220400000,2061.6,2074.49,2059.01,2068.04,25449.1
257,1774221300000,2068.04,2068.48,2059.02,2061.01,7997.46
258,1774222200000,2061.01,2063.8,2056.24,2059.55,5410.25
259,1774223100000,2059.55,2059.89,2050.0,2052.59,12339.73
260,1774224000000,2052.59,2062.54,2046.61,2055.92,15288.56
261,1774224900000,2055.92,2058.88,2050.51,2052.82,8059.01
262,1774225800000,2052.82,2053.57,2033.83,2044.87,36657.2
263,1774226700000,2044.87,2052.49,2040.44,2042.38,17632.53
264,1774227600000,2042.38,2054.93,2038.14,2049.41,15734.3
265,1774228500000,2049.41,2061.61,2049.32,2058.47,16316.17
266,1774229400000,2058.47,2060.92,2050.52,2053.9,8017.01
267,1774230300000,2053.9,2058.47,2046.23,2046.55,11424.22
268,1774231200000,2046.55,2057.52,2045.2,2048.03,19113.5
269,1774232100000,2048.03,2069.25,2046.31,2067.08,22551.46
270,1774233000000,2067.08,2067.82,2059.29,2059.45,10180.11
271,1774233900000,2059.45,2063.25,2056.0,2062.31,6323.19
272,1774234800000,2062.31,2071.49,2057.91,2058.1,9360.86
273,1774235700000,2058.1,2059.55,2054.44,2055.5,8230.63
274,1774236600000,2055.5,2057.03,2050.74,2054.85,6119.63
275,1774237500000,2054.85,2056.43,2050.53,2051.55,3812.3
276,1774238400000,2051.55,2054.35,2049.37,2051.54,4174.39
277,1774239300000,2051.54,2056.21,2050.59,2054.88,5278.58
278,1774240200000,2054.88,2060.61,2054.48,2055.14,4111.24
279,1774241100000,2055.14,2065.73,2055.14,2064.6,6438.95
280,1774242000000,2064.6,2069.82,2064.59,2069.71,12275.07
281,1774242900000,2069.71,2071.5,2062.87,2064.4,7787.68
282,1774243800000,2064.4,2069.23,2060.64,2062.29,7222.69
283,1774244700000,2062.29,2069.23,2059.68,2068.29,5922.42
284,1774245600000,2068.29,2068.29,2056.0,2057.61,8407.55
285,1774246500000,2057.61,2060.84,2053.69,2058.15,9081.41
286,1774247400000,2058.15,2058.16,2026.19,2032.38,82309.9
287,1774248300000,2032.38,2037.67,2027.23,2036.12,15153.42
288,1774249200000,2036.12,2038.49,2021.78,2036.19,33204.68
289,1774250100000,2036.19,2038.49,2024.6,2031.41,12744.07
290,1774251000000,2031.41,2048.86,2029.75,2046.63,22556.01
291,1774251900000,2046.63,2049.13,2042.22,2043.66,9583.71
292,1774252800000,2043.66,2055.96,2043.51,2055.88,18156.99
293,1774253700000,2055.88,2058.07,2050.8,2052.15,9348.65
294,1774254600000,2052.15,2056.93,2048.02,2050.51,10959.4
295,1774255500000,2050.51,2053.4,2042.22,2046.76,35245.56
296,1774256400000,2046.76,2048.04,2036.17,2041.64,13103.89
297,1774257300000,2041.64,2045.7,2037.77,2042.43,7081.78
298,1774258200000,2042.43,2042.49,2027.27,2037.29,25267.39
299,1774259100000,2037.29,2042.68,2036.71,2042.41,5981.67
300,1774260000000,2042.41,2053.37,2040.73,2049.03,14062.67
301,1774260900000,2049.03,2049.07,2040.8,2043.75,10204.46
302,1774261800000,2043.75,2045.03,2038.93,2043.42,5602.53
303,1774262700000,2043.42,2049.41,2039.72,2048.0,5953.38
304,1774263600000,2048.0,2198.21,2048.0,2167.72,478602.14
305,1774264500000,2167.72,2189.03,2145.72,2166.46,148615.12
306,1774265400000,2166.46,2179.61,2152.33,2153.56,80682.11
307,1774266300000,2153.56,2156.0,2130.75,2133.27,92522.56
308,1774267200000,2133.27,2138.84,2106.04,2116.0,132759.79
309,1774268100000,2116.0,2133.72,2114.41,2124.4,43603.81
310,1774269000000,2124.4,2146.47,2119.37,2144.37,43733.26
311,1774269900000,2144.37,2147.0,2138.6,2143.26,22157.03
312,1774270800000,2143.26,2154.45,2139.02,2145.69,25737.26
313,1774271700000,2145.69,2153.41,2144.67,2149.4,17195.3
314,1774272600000,2149.4,2177.02,2141.84,2168.37,76636.92
315,1774273500000,2168.37,2188.75,2162.53,2184.78,68897.72
316,1774274400000,2184.78,2192.0,2177.2,2180.39,49634.28
317,1774275300000,2180.39,2187.0,2174.49,2179.26,27131.01
318,1774276200000,2179.26,2182.7,2170.49,2174.3,29910.49
319,1774277100000,2174.3,2182.83,2167.87,2180.27,24177.22
320,1774278000000,2180.27,2187.92,2177.21,2177.86,17578.26
321,1774278900000,2177.86,2179.16,2161.34,2163.4,25504.15
322,1774279800000,2163.4,2165.97,2145.47,2148.67,48095.27
323,1774280700000,2148.67,2156.63,2123.08,2127.14,105321.05
324,1774281600000,2127.14,2138.94,2126.47,2137.69,50468.02
325,1774282500000,2137.69,2139.34,2116.37,2119.22,50218.86
326,1774283400000,2119.22,2132.95,2116.43,2130.43,26551.69
327,1774284300000,2130.43,2141.9,2129.28,2134.84,39774.91
328,1774285200000,2134.84,2139.22,2130.56,2134.48,10419.92
329,1774286100000,2134.48,2136.32,2123.31,2130.5,10731.15
330,1774287000000,2130.5,2158.26,2129.66,2146.22,39760.94
331,1774287900000,2146.22,2153.29,2145.46,2151.72,9255.28
332,1774288800000,2151.72,2155.7,2145.02,2149.54,16710.08
333,1774289700000,2149.54,2151.69,2144.49,2145.4,18026.78
334,1774290600000,2145.4,2157.49,2145.4,2155.1,18821.7
335,1774291500000,2155.1,2172.0,2154.68,2167.74,36223.78
336,1774292400000,2167.74,2180.0,2159.47,2163.26,40458.03
337,1774293300000,2163.26,2167.4,2159.47,2164.49,6664.3
338,1774294200000,2164.49,2166.89,2158.19,2159.86,8356.73
339,1774295100000,2159.86,2162.67,2149.29,2153.16,14302.87
340,1774296000000,2153.16,2159.52,2149.43,2158.77,8829.95
341,1774296900000,2158.77,2161.03,2156.81,2159.22,3820.28
342,1774297800000,2159.22,2166.25,2158.22,2163.31,6867.18
343,1774298700000,2163.31,2163.56,2159.14,2160.69,2185.68
344,1774299600000,2160.69,2162.9,2153.26,2153.53,4472.75
345,1774300500000,2153.53,2157.38,2153.38,2155.4,1633.51
346,1774301400000,2155.4,2161.34,2155.03,2159.71,4042.57
347,1774302300000,2159.71,2162.5,2155.66,2156.98,2752.17
348,1774303200000,2156.98,2158.75,2145.48,2149.94,6965.18
349,1774304100000,2149.94,2150.6,2145.96,2148.18,4448.78
350,1774305000000,2148.18,2153.0,2142.2,2150.82,7531.98
351,1774305900000,2150.82,2153.48,2148.8,2151.68,4821.19
352,1774306800000,2151.68,2153.14,2142.67,2145.29,7219.9
353,1774307700000,2145.29,2149.64,2139.58,2148.13,8801.18
354,1774308600000,2148.13,2150.8,2143.8,2149.41,4323.95
355,1774309500000,2149.41,2154.29,2144.39,2150.87,6639.58
356,1774310400000,2150.87,2155.54,2145.27,2146.1,11947.33
357,1774311300000,2146.1,2146.72,2136.71,2141.44,26082.94
358,1774312200000,2141.44,2143.47,2128.91,2139.83,35353.06
359,1774313100000,2139.83,2147.72,2139.45,2142.14,12428.12
360,1774314000000,2142.14,2145.02,2137.66,2139.6,8251.14
361,1774314900000,2139.6,2148.99,2136.29,2146.68,10496.89
362,1774315800000,2146.68,2147.95,2122.67,2129.73,40223.8
363,1774316700000,2129.73,2140.06,2127.41,2136.38,20660.23
364,1774317600000,2136.38,2145.44,2132.1,2134.59,16197.09
365,1774318500000,2134.59,2142.04,2133.05,2138.3,8293.04
366,1774319400000,2138.3,2142.1,2130.45,2137.92,10611.61
367,1774320300000,2137.92,2140.0,2133.62,2134.52,5933.23
368,1774321200000,2134.52,2136.68,2129.03,2132.99,9587.89
369,1774322100000,2132.99,2139.0,2132.99,2138.19,6448.12
370,1774323000000,2138.19,2139.37,2133.73,2137.88,6103.98
371,1774323900000,2137.88,2142.91,2136.62,2140.47,7423.66
372,1774324800000,2140.47,2151.48,2140.31,2144.98,17463.99
373,1774325700000,2144.98,2145.07,2138.94,2139.21,3991.53
374,1774326600000,2139.21,2139.25,2131.0,2134.21,9491.69
375,1774327500000,2134.21,2138.16,2130.08,2135.05,7695.8
376,1774328400000,2135.05,2135.3,2127.23,2129.06,11562.18
377,1774329300000,2129.06,2137.75,2128.0,2128.57,8581.65
378,1774330200000,2128.57,2137.16,2128.27,2134.69,6300.86
379,1774331100000,2134.69,2137.54,2131.13,2132.68,6187.72
380,1774332000000,2132.68,2136.69,2130.58,2136.64,5589.97
381,1774332900000,2136.64,2139.86,2133.74,2136.43,5339.55
382,1774333800000,2136.43,2143.8,2136.43,2141.66,13467.54
383,1774334700000,2141.66,2145.5,2139.55,2144.19,11843.08
384,1774335600000,2144.19,2165.69,2143.19,2159.83,44219.41
385,1774336500000,2159.83,2164.7,2157.61,2159.89,24044.65
386,1774337400000,2159.89,2161.09,2151.06,2154.93,17632.77
387,1774338300000,2154.93,2170.48,2151.57,2164.82,24185.36
388,1774339200000,2164.82,2166.95,2160.09,2163.01,23553.44
389,1774340100000,2163.01,2163.3,2149.61,2153.74,25841.42
390,1774341000000,2153.74,2162.29,2151.79,2159.81,17929.1
391,1774341900000,2159.81,2160.48,2152.0,2153.77,8759.11
392,1774342800000,2153.77,2157.1,2146.46,2146.86,9694.93
393,1774343700000,2146.86,2153.13,2145.89,2151.97,6130.22
394,1774344600000,2151.97,2162.1,2150.34,2161.9,9480.55
395,1774345500000,2161.9,2166.9,2158.09,2163.91,13407.1
396,1774346400000,2163.91,2164.11,2159.63,2160.13,11132.02
397,1774347300000,2160.13,2160.99,2155.0,2155.47,8583.54
398,1774348200000,2155.47,2161.62,2154.38,2160.0,11761.26
399,1774349100000,2160.0,2161.26,2156.25,2160.46,4299.56
400,1774350000000,2160.46,2163.06,2150.65,2158.33,26776.25
401,1774350900000,2158.33,2160.86,2153.35,2160.18,8846.81
402,1774351800000,2160.18,2175.0,2159.31,2170.89,24004.22
403,1774352700000,2170.89,2173.29,2158.4,2164.67,16410.67
404,1774353600000,2164.67,2169.56,2160.42,2166.22,8762.79
405,1774354500000,2166.22,2168.12,2162.6,2166.16,4297.56
406,1774355400000,2166.16,2166.16,2157.54,2160.34,8032.82
407,1774356300000,2160.34,2164.0,2158.73,2161.59,11428.22
408,1774357200000,2161.59,2165.0,2149.52,2155.91,25941.0
409,1774358100000,2155.91,2158.04,2147.58,2149.27,15546.84
410,1774359000000,2149.27,2160.68,2133.61,2137.26,72315.65
411,1774359900000,2137.26,2143.32,2128.88,2137.26,40677.87
412,1774360800000,2137.26,2147.79,2124.5,2129.37,35437.36
413,1774361700000,2129.37,2135.87,2123.54,2132.56,36328.59
414,1774362600000,2132.56,2139.99,2127.35,2132.86,22677.81
415,1774363500000,2132.86,2144.03,2118.52,2133.2,92729.08
416,1774364400000,2133.2,2140.17,2131.01,2135.86,16444.66
417,1774365300000,2135.86,2146.74,2135.01,2138.0,17663.15
418,1774366200000,2138.0,2144.34,2130.06,2138.71,13850.67
419,1774367100000,2138.71,2141.5,2131.65,2134.22,10471.48
420,1774368000000,2134.22,2138.13,2131.7,2136.89,11862.75
421,1774368900000,2136.89,2140.0,2131.0,2134.57,7967.88
422,1774369800000,2134.57,2135.79,2119.18,2129.65,43631.43
